id,手機螢幕溫度(平均),手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,充電時間指標,手機電池電量,CPU跑分階級,手機外殼/包膜指標,外型平均曲率,上網頻率指標,通話頻率指標,新機/二手/老舊,內容容量比率,CPU效能等級,
668,37.5,46.92857143,59.28666667,426.5,0.568627451,78.55339105,3,0.068398111,-0.0006418,1395,1204,2,0.562925862,1,
669,26.64285714,36.11904762,60.89333333,182.7,0.065693431,74.44083694,3,0.055297062,0.022952416,373.4,0,1,0.667655192,1,
670,19.95917911,28.45238095,43.8759613,434.1327575,0.345679015,69.48167525,3,0.225242749,-0.021490954,926.3641956,389.4775848,0,0.665551186,1,
671,48.80952381,55.23809524,57.98,766.2,0.68115942,93.05227278,3,0.054307438,-0.08632,2934,2433,0,0.836232705,1,
672,47.42857143,52.5,56.86,162.4,0.384615385,96.64502165,3,0.038683627,0.078965752,4899,4700,0,0.807682309,1,
673,46.50824265,49.66666667,40.17409261,1245.872991,0,67.40069874,3,0.123234503,0.042315584,5148.379161,4727.458826,0,0.968201876,1,
674,49.57142857,53.66666667,46.68666667,509.6,0.386666667,62.46392496,3,0.082469717,-0.08235,3722,3424,0,0.999645892,1,
675,30,34.45238095,55.87333333,377.4,0,75.99909633,3,0.065326035,-0.1244,1752,1452,0,1,1,
676,47.97619048,58.61904762,60.43333333,727.7,0.01754386,92.49909717,3,0.041759443,-0.1016,915.5,228.7,0,0.954635208,1,
677,49.97619048,59.52380952,46.30666667,427.2,0.106796117,89.7005772,4,0.036820285,-0.1224,2428,1957,0,0.835586959,2,
678,52.26190476,59.26190476,60.89333333,637.7,0.034482759,95.97763348,3,0.062385827,0.003588154,3909,3633,0,0.865020354,1,
679,37.29731968,40.38095238,20.39680608,720.2017971,0.333333343,71.14938992,3,0.196691677,0.006187773,3802.007089,3444.813625,0,0.997834279,1,
680,60.5952381,67.54761905,57.00666667,582.4,0.06870229,87.57215007,3,0.037899256,-0.1173,3508,2880,0,0.962057751,1,
681,40.95238095,49.85714286,65.84,410.5,0.494623656,92.22582973,3,0.062072057,0.036063231,2642,2169,0,0.591267952,1,
682,8.576611474,8.714285714,3.286273321,176.6024548,0.106896549,81.79458554,6,0.064548232,0.001360681,210.0326263,36.0504022,0,0.005565229,4,
683,58.42857143,63.80952381,43.51333333,618.9,0.326530612,91.68254672,3,0.063898422,-0.06151,4275,4032,1,1,1,
684,49.73809524,56.85714286,72.2,245.2,0.283018868,92.11646782,3,0.058721792,0.211552365,1751,1510,0,0.932678052,1,
685,48.66666667,54.71428571,58.44666667,226.8,0,91.43217893,3,0.069605097,-0.007718,2229,1988,1,0.786411717,1,
686,50.80952381,57.45238095,70.53333333,99.49,0.11627907,91.46825397,3,0.086523801,-0.0531,2680,2375,0,0.956813363,1,
687,18.62551299,24.30952381,27.62023163,310.1305884,0.441064626,64.83995967,3,0.109141409,0.053722154,451.2629175,131.998153,0,0.810949823,1,
688,55.21428571,59.11904762,65.43333333,520.7,0.279069767,91.51746083,4,0.054689564,-0.1321,1236,878.9,0,0.872546471,2,
689,44.9047619,50.61904762,47.23333333,883.1,0.01754386,92.44227994,3,0.053458191,-0.07992,2201,1970,2,0.871391535,1,
690,46.52380952,57.45238095,75.13333333,256.2,0.269662921,60.71428571,3,0.233638778,0.067974346,3504,3360,1,0.606237754,1,
691,31.73305257,38.07142857,38.65800222,1157.340502,0.018404908,65.58551185,3,0.171765178,-0.013847432,2590.664396,1939.938192,0,0.954237282,1,
692,46.5952381,52.85714286,66.49333333,146.7,0.075,96.68495604,3,0.064805202,0.169492005,4781,4408,0,0.967675137,1,
693,25.19047619,36,52.63333333,407.7,0.678571429,76.37085137,3,0.15208149,0.051759523,51.38,0,1,0.697711974,1,
694,54.5,61.57142857,62.88666667,826,0.046875,59.36147186,4,0.139675662,-0.1079,2654,2286,0,0.90570676,2,
695,13.74325416,16.95238095,35.81363678,198.0682227,0.197505191,99.42271788,4,0.08619491,0.047174055,925.6063641,538.4086899,1,0.277155399,2,
696,58.23809524,61.9047619,50.9,2956,0.139240506,84.3760701,4,0.033505071,-0.1558,4743,4549,0,0.993803961,2,
697,56.33333333,66.0952381,69.4,193.1,0,91.52236652,3,0.045627415,0.015515681,2647,2360,0,0.910895457,1,
698,24.9438244,31.07142857,60.98810323,299.7243893,0,66.75240916,3,0.148938924,0.144244075,1642.824424,1459.48034,0,0.95359385,1,
699,20.35392689,24.66666667,33.41361491,302.9626214,0.42592594,56.94754122,4,0.073628537,-0.011726013,506.8845349,272.1908129,0,0.482430995,2,
700,38.5952381,43.61904762,63.88666667,3699,0.083333333,74.24242424,4,0.073209368,-0.3475,7251,6896,0,0.769754507,2,
701,56.54761905,61.0952381,53.18666667,1024,0.055555556,91.45021645,3,0.067936845,-0.1014,3840,3452,0,0.850034972,1,
702,19.63809524,23.73809524,41.98666667,277.4,0.130952381,73.59307359,3,0.051274735,0.176950553,129.2,0,1,0.448078762,1,
703,45.21428571,49.38095238,47.59333333,290.6,0.043478261,90.81890332,3,0.040719099,-0.07511,3777,3549,0,0.925333999,1,
704,45,50.14285714,55.4,313.9,0.320987654,92.42487216,3,0.07069844,0.056667963,1691,1518,1,0.941899402,1,
705,27.04761905,31.92857143,51.68,1185,0.24,52.68759019,3,0.148044929,0.09668912,1367,918.4,0,1,1,
706,32.16666667,39.19047619,59.76666667,615.4,0.00952381,52.09235209,3,0.291005999,-0.02471,571.9,172,0,0.8264284,1,
707,55.64285714,64.71428571,68.93333333,532.1,0.175,92.60382503,3,0.044506334,-0.1318,2614,2208,0,0.931748438,1,
708,13.80843535,14.35714286,8.774412791,77.61414092,0.062761508,64.18188344,4,0.107839748,0.101460181,190.4688333,35.26440481,0,0.422535777,2,
709,11.37515259,13.95238095,24.56500499,363.6181439,0,82.76210678,6,0.334084243,0.135221228,363.4509714,102.2783978,1,0.740517557,4,
710,50.64285714,58.78571429,75.4,1015,0.078651685,92.14168025,3,0.066000149,-0.1444,842.4,317.7,0,0.908468641,1,
711,61.0952381,71.57142857,55.92,487.5,0.375,87.15728716,3,0.030519202,-0.06164,3499,2984,0,0.992824746,1,
712,50.57142857,58.76190476,63.03333333,787.5,0,92.18319458,3,0.048067737,-0.1066,2557,2346,0,0.992158468,1,
713,35.11904762,43.04761905,58.08,1030,0.00877193,85.37830655,3,0.06328658,-0.09838,786.5,196,1,0.876013505,1,
714,36.83333333,43.04761905,60.87333333,240.8,0.109589041,75.79365079,3,0.051573522,0.044834321,3225,2886,0,0.979212037,1,
715,30.38095238,36.97619048,68.2,202.3,0.042553191,80.64433063,3,0.090634137,0.08521231,1404,1288,1,0.998583395,1,
716,41.76190476,47.04761905,51.18,833.3,0.024096386,83.16761833,3,0.057927046,-0.1136,1907,1664,1,0.999965817,1,
717,26.3250529,30.38095238,38.54756927,166.1524757,0.144385025,73.05791777,4,0.067877665,-0.070194021,1734.237063,1529.972707,0,0.716623425,2,
718,35.21428571,38.42857143,43.94666667,3839,0.056603774,49.2965368,4,0.131046504,0.025433355,7575,7323,0,0.988955278,2,
719,17.55987839,21.42857143,32.66126251,36.78632291,0.012461059,64.28375342,3,0.03640537,0.036541853,751.1134036,95.5106381,0,0.476534784,1,
720,23.76190476,31.19047619,59.98666667,212.1,0.694117647,75.68542569,3,0.197270826,0.195898303,71.82,0,1,0.683218716,1,
721,27.23809524,33.14285714,69.86666667,180.4,0.010204082,77.28348094,3,0.071068183,0.089028639,92.65,0,1,0.67806393,1,
722,50.19047619,54.71428571,65.82,672.6,0.128205128,92.78792491,3,0.043368429,0.010407427,3583,3373,0,0.972677596,1,
723,29.54761905,39.26190476,70.66666667,263.4,0.059701493,51.38888889,3,0.148299769,0.224821812,173.8,0,0,0.873928063,1,
724,70.19047619,75.14285714,38.67333333,1202,0.123893805,79.76190476,3,0.030604271,0.108070953,3837,3499,0,0.971419915,1,
725,50.66666667,57.92857143,61.23333333,153.2,0.177419355,92.64842261,3,0.0750122,0.003499628,1928,1744,0,0.950329751,1,
726,58.4047619,64.52380952,50.9,926.4,0.49122807,62.35569986,3,0.10982959,-0.04496,5001,4572,1,0.990317429,1,
727,25.3019322,30.66666667,33.31196086,216.7367305,0.028409092,64.79906468,3,0.099479884,0.057902601,2214.036383,1909.79614,0,0.77393458,1,
728,12.44044422,14.16666667,21.55327861,96.53597091,0.044973545,96.6654299,6,0.116106369,0.023409585,630.6194836,390.0094247,1,0.918419242,4,
729,56.97619048,63.95238095,64.05333333,1311,0.01369863,94.65826558,3,0.050004549,-0.1005,3749,3278,0,0.5077848,1,
730,48.95238095,52.71428571,52.46,1357,0.0625,94.73304473,3,0.044047158,-0.1347,2720,2377,2,0.819195153,1,
731,11.3290042,16.5,35.83246358,199.3391945,0.00698324,83.70687477,4,1.126320124,0.00246087,447.2119431,66.53511518,1,0.943048246,2,
732,65.11904762,70.5,51.03333333,215.8,0.176470588,82.70507071,3,0.05716056,0.177720504,3116,2865,0,1,1,
733,52.85714286,58.54761905,55.76,2206,0.475609756,89.77272727,4,0.067504883,-0.07344,4610,4365,0,0.881420965,2,
734,40.95238095,49.85714286,65.84,410.5,0.494623656,60.4978355,3,0.127353549,0.036063231,2642,2169,0,0.813118006,1,
735,33.5,38.42857143,59.33333333,609.1,0.431818182,51.89393939,3,0.14494817,0.034347353,2927,2731,1,0.962780206,1,
736,37.85714286,45.33333333,55.8,435.1,0.327272727,85.39968228,3,0.086056404,0.085971622,2655,2396,0,0.981819121,1,
737,38.80952381,50.97619048,73.66666667,841.4,0.254716981,91.93722944,3,0.065105952,-0.06999,598.5,0,0,0.980800194,1,
738,35.11904762,41.52380952,52.68,357,0,51.11832612,3,0.190077871,0.149665152,578.1,244.4,0,0.992693702,1,
739,36.90020171,38.78571429,22.32152049,1166.433351,0.201492533,79.57729103,3,0.039504554,-0.016253978,3566.799163,3164.337275,0,1,1,
740,48.80952381,59.14285714,59.78666667,452.4,0.036585366,59.66810967,3,0.077404909,-0.1309,3201,2889,0,0.967776298,1,
741,50.16666667,57.33333333,55.14,921.5,0.752808989,60.51587302,3,0.141995341,-0.01087,3153,2759,0,0.998004365,1,
742,41.78472028,47.95238095,30.70959981,732.2582705,0.640522897,71.33916632,3,0.165738165,-0.017160306,4204.287118,3749.915527,0,1,1,
743,51.78571429,64.66666667,62.97333333,145.7,0.081967213,60.06493506,3,0.164626911,-0.03001,2193,1626,1,0.977250424,1,
744,13.86456299,14.11904762,5.627979279,188.0329509,0.024390243,56.10938586,4,0.123619191,0.053861368,272.8681769,88.57230137,0,0.002000465,2,
745,56.4047619,60.97619048,48.28,560.7,0.654545455,59.61399711,3,0.060967144,0.136320088,5683,5226,0,0.962120517,1,
746,35.5,39.33333333,54.7,124.2,0.433333333,84.8764561,3,0.055035438,0.039643947,3519,3377,0,0.986849265,1,
747,51.97619048,60.11904762,56.28,1516,0.078125,91.35099513,4,0.071160585,-0.0703,4428,3885,0,0.974647276,2,
748,17.41666667,19.78571429,25.22,164.2,0.195402299,77.43617111,6,0.049884543,0.115524869,84.02,0,0,0.690783661,4,
749,47.23809524,54.14285714,54.86,2204,0.166666667,89.73665224,4,0.079405911,0.186396229,5036,4768,0,0.816089395,2,
750,60.69047619,64.73809524,48.28,2567,0.238095238,54.31096681,4,0.100168832,0.035546783,5094,4709,0,0.993864212,2,
751,59.54761905,66.83333333,51.44,1228,0.720930233,56.61976912,3,0.132227734,0.044901735,2556,2015,0,1,1,
752,53.57142857,57.88095238,49.2,123.5,0.358695652,58.83838384,4,0.083290532,0.116229661,3973,3464,0,0.977837355,2,
753,22.53517369,29.28571429,48.93421427,406.2935718,0.404494375,70.95526207,3,0.058997143,-0.005649259,708.6227634,369.43707,0,0.449715525,1,
754,33.91711135,39.19047619,42.22661845,1444.878239,0.084084086,70.67983741,3,0.135758802,-0.013170172,3334.024522,2731.566181,0,0.999910096,1,
755,41.61904762,47.95238095,50.95333333,531.6,0.12244898,79.90620491,3,0.090480909,0.010025643,3599,3452,0,0.701298945,1,
756,45.19047619,49.66666667,57.33333333,1021,0.46875,94.04761905,3,0.063504197,-0.05502,1956,1793,0,0.656448353,1,
757,26.38095238,31.04761905,64.96666667,253,0.333333333,77.63952069,3,0.066856235,0.332365365,156.7,0,0,0.911837149,1,
758,37.80952381,44.28571429,65.04666667,1127,0.061946903,52.45310245,3,0.209863901,-0.02451,1346,1061,1,0.999012115,1,
759,57.61904762,63.76190476,62.39333333,1054,0,61.81457431,3,0.219582066,-0.1376,3821,3278,0,0.4788637,1,
760,25.95238095,34.38095238,63.78666667,479,0.657142857,77.85862912,3,0.072938904,0.152614162,741.5,266.1,1,0.218772976,1,
761,33.95238095,39.88095238,48.63333333,797.8,0.494117647,84.34433844,3,0.065865733,-0.07947,1350,864.4,0,0.97080292,1,
762,44.86046201,49.14285714,37.80918121,821.2248557,0.554112554,71.5205684,3,0.135087535,-0.041006546,4847.417041,4608.584718,0,1,1,
763,38,45.95238095,59.23333333,661.7,0.835164835,52.45310245,3,0.146930039,-0.09196,1921,1557,0,0.9283665,1,
764,40.45238095,48.35714286,65.32,100.8,0.306122449,83.15295815,3,0.113038696,0.112500898,1023,582.1,0,0.761596587,1,
765,31.7721296,36.66666667,38.5791626,346.2803568,0.17355372,67.01237574,3,0.133675307,-0.061365999,3052.092438,2645.238929,0,0.840581179,1,
766,46.45238095,51.42857143,51.06666667,879.1,0.103448276,94.91341991,3,0.026231546,0.00025133,3070,2736,1,0.767548447,1,
767,41.88095238,54.28571429,60.71333333,1138,0.117647059,93.61471861,3,0.052441899,-0.06434,2236,1724,1,0.68089123,1,
768,26.17617071,31.66666667,42.57893117,155.2375832,0,67.2279789,4,0.123087227,0.188253865,2292.190025,1752.838563,0,0.86564225,2,
769,43.03053502,48.4047619,31.45546977,386.8783534,0,81.80906697,3,0.04193633,0.08137764,3895.376102,3618.232047,1,0.979377687,1,
770,55.28571429,64.26190476,67.4,2181,0.284482759,91.35680275,4,0.056299713,-0.02243,4258,3692,0,0.987109956,2,
771,43.52380952,50.80952381,59.09333333,747.5,0.458333333,92.46031746,3,0.044259649,-0.02069,2475,2261,1,0.952117017,1,
772,47.11904762,58.54761905,68.73333333,1307,0.145833333,62.42784993,3,0.121191755,-0.1795,3359,2765,0,0.816109138,1,
773,31.80895124,36.21428571,21.63552094,452.6810063,0.317596555,68.52207845,3,0.166551769,0.007871671,2628.114698,1966.324951,0,1,1,
774,72.73809524,79.42857143,39.28666667,1070,0.722222222,52.54329004,3,0.040975168,-0.01852,3603,3372,1,1,1,
775,43.76190476,51.52380952,47.89333333,709.1,0.37007874,91.5966174,4,0.076177143,-0.0956,440.9,0,2,0.978253544,2,
776,8.560252598,8.595238095,2.913417498,27.88559364,0.234042555,81.76064023,6,0.052079536,0.076079279,279.1715835,114.5626154,0,0.008652657,4,
777,39.07142857,45.4047619,61.24666667,119.9,0.1,82.72005772,3,0.081563719,0.03042646,7687,7238,0,0.88509097,1,
778,60.97619048,72.04761905,71.06666667,573.7,0,56.92640693,3,0.085319415,0.058146814,2484,1973,0,0.961883938,1,
779,16.52672759,19.33333333,62.10205078,167.54911,0.006289308,81.31834174,5,0.055513903,-0.23029761,1799.234973,1646.504626,1,0.810121119,3,
780,52.78571429,60.35714286,56.74,308.6,0.010638298,90.45815296,4,0.088863134,-0.1164,1895,1641,0,0.981805155,2,
781,48.16666667,59.88095238,49.88,407.8,0.008403361,90.98124098,3,0.064085826,0.041909988,3419,2889,0,0.84574289,1,
782,33.0952381,43.97619048,55.44666667,459,0.7375,84.098179,3,0.052895375,-0.009881,587.6,115.2,1,0.999785223,1,
783,54.71428571,60.85714286,70.53333333,652.5,0.527777778,91.06804088,4,0.064116158,-0.1318,4520,4317,0,0.950620068,2,
784,65.07142857,71.54761905,65.14666667,1486,0.021505376,84.70706433,4,0.057964932,-0.2036,2803,2387,0,0.975161954,2,
785,45.21428571,49.38095238,47.59333333,290.6,0.043478261,59.57792208,3,0.097255215,-0.07511,3777,3549,0,1,1,
786,9.015611195,9.976190476,20.04794185,227.7354823,0.018957347,83.59124773,6,0.236093342,0.107231483,367.3245304,102.5502189,0,0.686173797,4,
787,53.95238095,60.19047619,54.47333333,1367,0,61.5981241,3,0.06251438,-0.1007,3501,3294,0,0.974537037,1,
788,54.57142857,60.97619048,66.22666667,3466,0.76056338,89.61038961,4,0.087951228,-0.1055,5961,5739,0,0.537477943,2,
789,30.35714286,36.85714286,70.13333333,185.7,0.034482759,50.63131313,3,0.18297191,0.094251073,1550,1289,0,0.819138779,1,
790,32.97619048,41.69047619,72.06666667,149.5,0,78.19264069,3,0.06507045,0.139642989,2067,1584,0,0.630168929,1,
791,43.14285714,53.33333333,51.67333333,556.8,0.768656716,92.45568332,3,0.072918423,-0.05506,1944,1552,0,0.967385542,1,
792,23.53576079,31.02380952,33.01983897,288.4841031,0.091666669,57.44779847,3,0.130653888,-0.062215023,1098.882413,533.1442304,0,0.858521044,1,
793,17.99989973,22.88095238,45.51191711,70.39794543,0.002976191,70.24927609,4,0.05015802,0.056930799,492.8632323,0,0,0.827204585,2,
794,21.81215268,25.28571429,37.40457153,579.7638832,0.19480519,72.65748613,3,0.120657139,-0.017230479,1321.934168,1112.546653,0,0.98579812,1,
795,44.07142857,54.52380952,64.68666667,322.3,0.135802469,59.28932179,4,0.211589783,-0.2112,608.7,112.4,0,0.932399099,2,
796,39.92857143,48.78571429,53.1,242.1,0.06097561,85.10938185,3,0.05753969,0.011272605,3950,3678,0,0.723706499,1,
797,18.66666667,22.28571429,56.72666667,103.3,0.202380952,77.9070488,3,0.061279833,-0.08462,160.4,0,0,0.761738227,1,
798,15.993725,22.16666667,54.42530314,332.184719,0.63909775,83.27597942,4,0.22189714,0.108102612,704.7022177,394.7504792,0,0.581122691,2,
799,64.28571429,69.69047619,63.73333333,1099,0.064516129,83.8023088,3,0.152484313,-0.004436,2937,2519,0,0.943271555,1,
800,33.97619048,43.42857143,68.86666667,433.3,0.261363636,76.76767677,3,0.087930828,0.157925989,554.3,133.7,0,0.629037494,1,
801,49.07142857,52.78571429,35.68,202.7,0.297619048,92.24689319,3,0.048975129,-0.01806,4666,4227,1,0.964904016,1,
802,39.97619048,48.47619048,68.93333333,295.1,0.095238095,91.9617099,3,0.064330645,0.068779464,1205,845.1,1,0.919281186,1,
803,36.17303176,41.69047619,39.93571981,1080.687795,0.036866359,67.54135009,3,0.199876517,0.068561152,4207.410575,3868.489788,0,0.871796012,1,
804,14.71305193,18,42.3245519,274.2303634,0.052631579,83.80424592,5,0.271675289,0.03321005,1329.419689,1024.487548,0,0.997252996,3,
805,43.02380952,47.9047619,54.12666667,160.4,0.031746032,74.8015873,4,0.039797794,0.216937074,1849,1441,0,0.884819723,2,
806,28.14285714,35.95238095,65.54666667,238.4,0.254545455,52.30880231,3,0.18736802,0.122497443,282.9,47.74,3,0.956262273,1,
807,9.164254324,9.952380952,15.03761927,102.7663589,0.400651455,83.63591806,6,0.256344169,0.00495248,9.046733744,0,0,0.430407554,4,
808,26.40252104,35.73809524,40.42904917,1233.665392,0.521994114,75.97474481,3,0.107838593,0.01558343,2019.51302,1514.649931,0,0.876432478,1,
809,67.30952381,77.80952381,58.52666667,754.7,0,56.4033189,3,0.065301932,-0.03699,2795,2071,0,0.993204904,1,
810,33.3558088,37.04761905,25.90349833,774.332033,0.222826093,77.03902379,3,0.08462856,0.01078047,2755.292455,2395.597773,0,1,1,
811,42.1758045,48.66666667,38.56354777,2068.04392,0.423076928,71.56616659,3,0.156540349,0.03404206,4226.681023,3802.092403,0,1,1,
812,13.44969831,16.66666667,42.14234924,268.8186067,0,82.85584082,5,0.436593264,-0.007826552,1002.310546,765.628785,0,0.840027273,3,
813,65.0952381,71.38095238,49.79333333,2051,0.397260274,82.23304473,4,0.040187467,0.019776047,3800,3497,0,0.847576577,2,
814,33.5,38.42857143,59.33333333,609.1,0.431818182,82.89561188,3,0.066482887,0.034347353,2927,2731,1,0.906598054,1,
815,41.94058954,44.66666667,40.57461802,283.7599948,0,66.0182574,3,0.173641041,0.004436215,4018.208683,3877.237648,0,0.989191473,1,
816,41.32854353,50.69047619,48.95099894,1566.086802,0,67.92382275,3,0.162598953,0.02055249,4946.142122,4444.539414,0,0.991017997,1,
817,31.97619048,34.9047619,65.95333333,134.4,0,49.06204906,3,0.116325796,-0.1703,2970,2887,0,0.962823368,1,
818,18.34771874,19.95238095,25.05444082,232.7387119,0,57.23810175,4,0.060391031,-0.040100422,30.05287336,0,0,0.649693906,2,
819,47.26724098,50.26190476,36.48984273,898.9508629,0.222222224,71.18326055,3,0.122954816,-0.027835207,5155.785741,4843.322428,0,1,1,
820,27.59366281,30.45238095,45.50526428,199.6559726,0.074626863,67.04525041,3,0.122840695,-0.066893987,2200.266707,2005.060736,0,0.905220091,1,
821,29,41.71428571,58.55333333,434.3,0.663366337,54.61760462,3,0.131987721,0.028276113,703.1,254.1,3,0.836872318,1,
822,44.19047619,49.45238095,61.27333333,396.5,0.425531915,59.95670996,3,0.171690017,0.060490889,1352,1266,1,0.988690927,1,
823,10.25214204,10.61904762,3.011027654,87.1536265,0.005847953,83.01000747,6,0.173195675,0.004844065,70.48584425,0,0,0.332774878,4,
824,17.5544855,24.04761905,43.9719696,239.633609,0.209677413,66.14017004,3,0.123404369,-0.050635397,734.6721928,440.6675334,0,0.956245547,1,
825,66.42857143,78,62.97333333,717.6,0.084210526,84.90855098,3,0.037613574,0.007688548,2756,2071,1,0.935134474,1,
826,41.59147426,49.04761905,50.98658244,962.7393229,0.002890173,67.7046033,3,0.146140054,0.00945982,4460.685886,4285.652712,0,0.91258502,1,
827,59.02380952,69.97619048,57.00666667,2022,0.857142857,91.47696846,3,0.053437181,-0.02071,4955,4248,0,0.996292034,1,
828,39.42857143,46.88095238,56.88666667,1159,0.353658537,52.41702742,3,0.116830103,0.01677174,1084,501.3,2,0.976219931,1,
