手機螢幕溫度(最大),手機背蓋溫度(平均),平均APP運作指標/小時,手機電池電量,內容容量比率,Underclocking
32.16666667,62.83333333,381,74.67532468,0.456916605,0
68.61904762,63.86666667,1233,82.32323232,0.980748927,0
61.9047619,50.9,2956,56.06060606,1,0
45.85714286,55.28,219.5,86.10795758,0.983261739,0
57.19047619,69.2,313.4,90.81890332,0.992791077,0
47.92857143,46.93333333,701.4,85.74724571,0.99833072,0
65.97619048,67.46666667,401.9,90.24170274,0.900784914,1
25.66666667,42.10666667,112.5,73.23232323,0.436173485,0
15.71428571,35.38175456,76.09455017,83.74601304,0.967722772,1
52.42857143,57.44,758.5,95.11183261,0.70514758,0
59.9047619,54.66,506.1,92.37527376,0.973043255,1
37,64.08,354.3,81.70964514,0.31790049,1
58.73809524,58.3,924.5,91.48629149,0.943396771,1
58.66666667,50.24,335.1,91.01731602,0.831237739,0
50.14285714,62.74666667,693.3,90.13347763,0.993667558,0
64.95238095,32.39333333,2536,83.01119737,0.980260604,0
35.21428571,64.25333333,273,76.6955267,0.293022287,1
46.92857143,62.76,1494,85.45005678,0.978709295,1
32.66666667,50.28,379.4,74.44083694,0.651958856,0
55.71428571,54.63333333,975.3,92.18665355,0.994456496,0
63.02380952,55.95333333,144.2,56.92640693,0.922161626,1
64.42857143,45.06666667,1006,85.54191275,1,0
38.47619048,50.83777873,752.5101457,67.33384618,0.716807604,0
44.28571429,65.04666667,1127,85.40511818,0.999116103,1
72.38095238,40.45333333,1004,82.52448834,0.991873422,0
35.33333333,61.44666667,167.6,49.31457431,0.942351464,0
56.85714286,72.2,245.2,90.85497835,0.995537283,0
48.76190476,64.86,686.2,88.98178229,0.883539692,1
43.35714286,63.45333333,3551,82.60884102,1,0
30.66666667,33.31196086,216.7367305,56.203471,0.306361228,1
39.45238095,57.07333333,331.3,75.86580087,0.976151001,1
50.80952381,60.39333333,173.1,89.82683983,0.824348551,0
24.52380952,67.4,570.1,53.28282828,1,0
41.54761905,87.53333333,153.8,51.19047619,0.811627692,0
50.16666667,64.48,972,92.34903644,0.938184579,1
49.73809524,55.29333333,333.8,59.12698413,0.992956204,1
40.45238095,44.99412028,1085.651939,65.28103364,0.95959419,0
33,33.95303853,485.6999974,72.44204094,0.93572849,1
67.47619048,47.42,692.3,85.10815796,0.794321384,1
28.80952381,62.26,484.1,74.35064935,0.573236403,0
19.47619048,45.86405436,226.0230008,83.01997076,0.575670958,1
59.28571429,61.52,153.5,89.57431457,0.82373557,1
46.54761905,25.44113668,1444.883706,71.51034264,1,0
53.5952381,66.66666667,752.2,59.57792208,0.9977585,0
55.19047619,66.8,611.3,90.83694084,0.94376488,0
58.73809524,56.47333333,227,92.48257611,0.980325223,0
37.04761905,25.90349833,774.332033,65.80086308,0.954303443,0
53.04761905,68.53333333,73.82,98.03391053,0.776339095,0
28.80952381,46.02963257,166.8082665,71.77806975,0.889988959,0
25.5,34.57603963,448.8908203,71.24435161,0.869695365,1
63.97619048,58.63333333,1371,61.70634921,0.967243486,1
39.26190476,70.66666667,263.4,76.58730159,0.835805002,1
48.5,36.67546844,1653.018879,66.97415732,0.960389793,0
42.66666667,34.16227468,202.7933392,65.96491531,0.383153498,1
27.78571429,59.26,198.8,53.96825397,0.764049869,0
41.30952381,60.14666667,463.5,78.13852814,0.642625997,1
60.69047619,57.74,601.1,92.41067755,0.988343327,0
59.42857143,33.38666667,429.3,92.36384308,1,0
49.66666667,57.33333333,1021,61.54401154,0.830783599,0
39.80952381,58.58666667,224.7,51.1002886,0.957991251,0
50.45238095,56.48666667,785.6,90.38600289,0.789587022,1
44.66666667,40.57461802,283.7599948,67.77374697,0.989257216,0
27.71428571,45.18482971,121.1210412,55.61712778,0.54076308,1
70.0952381,55.97333333,1997,90.07936508,0.918136417,0
15.11904762,40.97889201,24.70554768,83.18742361,0.891513621,0
38.11904762,40.67075857,514.1568715,67.39195624,0.924817979,0
57.9047619,63.13333333,196,92.60251509,0.607220881,1
38.80952381,62.44666667,283.8,51.46103896,0.977524555,0
66.83333333,60.68,437.8,59.77633478,0.958822182,0
61.45238095,68.73333333,1020,91.95889969,0.996952518,0
69.0952381,51.31333333,1369,86.21933622,0.942261633,1
41.88095238,57.19333333,451.9,84.26357028,0.975887036,0
62.42857143,43.88,2043,85.91269841,0.913539077,0
33.28571429,75.66666667,138,74.49494949,0.675108091,1
55.71428571,54.63333333,975.3,59.68614719,0.999357275,0
54.30952381,62.23333333,511.7,93.27301425,0.942926313,1
22.11904762,41.96850586,192.4423986,66.23278125,0.687482297,1
57.16666667,63.38,1121,95.52669553,0.596999686,1
30.23809524,61.50205994,265.1285467,72.32961325,0.889249623,1
64.04761905,64.33333333,2617,58.98268398,0.992930103,0
62.5,48.78666667,1031,59.09090909,0.986674743,1
35.92857143,36.22728729,343.9011247,68.0693904,0.991393368,0
78.92857143,38.32666667,843.6,81.87695894,0.99875221,0
46.5952381,73.26666667,256.5,76.83982684,0.944939201,1
62.33333333,54.81333333,1140,89.59235209,0.88591545,1
47.69047619,37.02455393,1545.173373,66.58510038,0.962428927,0
56.45238095,71.93333333,612.7,91.07142857,0.99473634,0
43.9047619,58.55333333,330.5,52.92207792,0.705589886,1
30.85714286,38.30824025,401.353232,71.99726506,0.648549855,1
63.21428571,53.35333333,844.2,96.38648117,0.995835597,0
22.30952381,43.49552409,325.1315068,83.35319766,0.976585828,0
45.78571429,65.07333333,306,75.46897547,0.998604651,1
43.61904762,72.73333333,400.8,78.13852814,0.736276558,1
51.23809524,46.99333333,512.8,90.63852814,0.759983532,0
77.80952381,58.52666667,754.7,84.879709,0.966584939,0
49.21428571,60.72,537.7,94.35982596,0.746147773,1
28.57142857,57.43333333,240,74.56709957,0.280638801,0
47.73809524,47.42666667,4042,82.69091966,0.9929427,0
52.69047619,52.51333333,1240,94.67893218,0.802229218,0
51.23809524,46.99333333,512.8,91.90994249,0.956193507,0
61.71428571,51.95333333,2394,91.65045691,0.998855678,0
29.30952381,54.85333333,301.8,77.95806392,0.817155493,0
57.33333333,54.72666667,803.7,60.08297258,0.990177379,0
32.16666667,42.3437678,388.1019715,65.44148698,1,0
50.21428571,62.16155497,326.1914459,81.66526312,1,0
45.5952381,78.26666667,414.6,84.55688382,0.785808147,1
34.61904762,65.86367798,117.2790718,74.19894063,0.99385643,1
9.928571429,5.079762459,209.3912539,83.25838909,0.568784058,0
53.0952381,56.58666667,27.1,97.00577201,0.885830722,1
31.45238095,47.5061086,447.0854878,72.16504744,0.93439883,1
45.4047619,68.46666667,244,51.87590188,0.6802913,0
52.54761905,58.29333333,817.3,91.504329,0.979478119,0
18.47619048,40.69739024,237.1966818,83.19154742,0.988427839,0
60.73809524,77.2,1116,95.65295815,0.598622078,1
49.71428571,92.86666667,609.2,92.6076747,0.736548029,1
37.5952381,60.28666667,232.5,78.40909091,0.381911818,1
43.42857143,61.06,377,51.62337662,0.780860505,1
58.02380952,52.14666667,852.6,96.08014006,0.996927279,0
57.92857143,60.10666667,209.9,95.54473304,0.95412732,0
14.28571429,11.00938924,49.80287522,63.00724529,0.239164135,0
37.11904762,52.1,46.97,80.54624739,0.991744394,0
48.66666667,38.56354777,2068.04392,66.96848902,0.955325484,0
47.73809524,47.42666667,4042,49.90981241,0.984202007,0
21.85714286,40.47472382,320.478729,65.14458885,0.962834775,0
67.45238095,60.24666667,423.5,55.98845599,0.9817969,0
28.33333333,54.47175598,228.9563413,55.13753202,0.922062218,1
57.52380952,55.83333333,245.7,97.33044733,0.85138869,0
44.11904762,52.18,270.4,52.47113997,0.770276565,0
64.21428571,40.82,614.9,95.2020202,0.950567134,0
51.5952381,65.92,2365,89.5021645,0.822061586,1
41.30952381,60.14666667,463.5,52.36291486,0.840874962,0
41.97619048,35.44428762,744.6458773,65.65087134,0.938592672,0
40.19047619,56.79080709,861.5202624,71.08288294,1,0
37.57142857,50.66666667,183.6,82.26818846,0.953955771,0
45.69047619,59.56,315,85.39933032,0.849185576,1
37.57142857,60.30666667,70.48,77.70562771,0.630116086,0
66.64285714,51.33333333,343.8,92.26139166,0.957945002,1
32.47619048,41.19477844,478.0928573,71.99233638,0.973776221,1
48.85714286,70.53333333,120.7,90.65656566,0.952206329,1
37.04761905,55.98,621,80.49370357,0.84356815,1
34,46.61208089,326.6892785,66.09042071,0.968514674,0
35.07142857,54.37880452,796.5952205,67.76289643,0.999853196,0
59.11904762,69.33333333,651.2,60.06493506,0.911195565,0
54.45238095,52.88666667,2135,91.15981624,0.964699381,1
23.4047619,45.23780314,172.7553677,83.12658867,0.999923588,0
48.21428571,57.62666667,484.4,83.18903319,0.660579235,1
34.92857143,87.26666667,95.75,72.94372294,0.80415251,0
41.78571429,52.68,149,52.74170274,0.775384947,1
48.5,36.67546844,1653.018879,71.62351746,1,0
49.66666667,40.17409261,1245.872991,71.46888371,0.980890984,1
61.71428571,51.95333333,2394,59.05483405,0.997528265,0
52.9047619,58.51333333,514.6,59.75829726,0.941087613,1
26.28571429,52.32548014,175.847105,66.41834874,0.999722885,0
36.0952381,61.19333333,118.8,74.56709957,0.683045924,1
66.64285714,51.33333333,343.8,59.66810967,0.969142104,0
62.5952381,41.55333333,622.1,59.61399711,0.998982869,0
37,68.86666667,242.1,75.7034632,0.906708552,0
59.97619048,58.78666667,2554,90.06132756,0.8160087,0
13.61904762,22.56653595,30.70598319,83.31350004,0.598114252,0
59.54761905,49.9,3062,89.91702742,0.836335775,0
20.21428571,22.5542806,206.2224197,64.64822035,0.802751243,0
56.83333333,63.26666667,3786,89.61038961,0.75494153,1
57.52380952,55.83333333,245.7,63.49206349,1,0
64.16666667,43.84,810.2,83.24314574,0.961502448,1
50.47619048,56.21333333,385.4,90.44011544,0.7151476,1
41.16666667,45.93384806,365.2768807,71.13276122,1,0
58.0952381,58.18666667,412.1,91.01731602,0.850737013,1
24.04761905,43.9719696,239.633609,58.07201881,0.824253917,1
66.14285714,72.26666667,574.1,85.41220595,0.832737715,0
58.54761905,64.78,801.2,92.61081822,0.960711732,1
10.38095238,3.30659008,226.326776,85.85932506,0.865743637,0
42.02380952,53.39333333,177,75.77561328,0.766763263,0
44.88095238,54.95583598,1105.878331,81.82072049,0.99571836,1
47.45238095,53.59333333,279.3,85.9181604,0.943187944,1
44.11904762,52.18,270.4,78.26479076,0.632577028,1
37.38095238,60.21333333,751.7,76.82178932,0.658386514,1
11.23809524,26.06057739,240.9129647,88.68262152,0.922315836,0
30.4047619,43.63087972,528.2145608,64.95054437,1,0
61.64285714,54.46,3419,91.36356444,0.97278958,0
41.88095238,57.19333333,451.9,76.76767677,0.833815392,0
68.35714286,45.79333333,990.9,84.37950938,0.873558086,0
60.16666667,44.49333333,1467,61.32756133,0.999751562,0
36.71428571,51.51333333,525,75.28860029,0.557426964,1
59.83333333,55.82,451.8,91.26984127,0.913889634,1
62.85714286,39.25333333,361.2,93.4590486,0.962759127,0
36.78571429,56.50195313,1165.099892,68.36162195,0.99939521,0
67.42857143,48.10666667,352.8,92.26959033,0.976639491,0
58.97619048,54.31333333,3005,89.82683983,0.946932432,0
30.88095238,44.46409098,258.4502437,56.35682922,0.273034334,1
39.4047619,59.46666667,290.2,50.77561328,0.986471831,1
17.16666667,21.16407649,137.2735941,67.36509931,0.561591446,0
67.11904762,64.63333333,1515,56.83621934,0.989370526,0
54.14285714,54.86,2204,91.34388948,0.990224922,0
57.95238095,62.46,200.9,97.31496573,0.892494365,1
42.02380952,53.39333333,177,83.62839348,0.919323736,0
47.9047619,66.73657735,1061.193507,81.5170007,0.89523834,1
37.92857143,53.04164124,1428.425472,64.72126876,0.942025602,1
61.19047619,44.94,361.4,62.31962482,0.993683614,0
48.35714286,46.34,3980,81.98051948,0.829417132,0
51.02380952,55.2,545.2,91.84880519,0.947759142,1
47.33333333,46.64362081,187.6062256,71.35842087,1,0
53.5,60.48,275.4,95.34632035,0.866017524,0
15.69047619,31.76314291,101.5347279,98.9870307,0.829708695,1
56.71428571,56.12666667,413.1,90.33189033,0.852118105,0
37.02380952,58.71333333,239.6,80.43460669,0.951773139,0
49.38095238,47.77333333,1047,93.90172708,0.868431136,1
50.69047619,63.06,562.8,60.58802309,0.87031888,1
54.38095238,58.58666667,4083,89.57431457,0.84656314,1
65.69047619,60.46666667,953.2,86.95887446,0.987014435,0
65.28571429,46.03333333,1225,55.3030303,0.99532303,1
70.14285714,39,1434,82.39150873,0.966234532,0
17.35714286,16.25540415,296.8793636,66.80358663,0.637557805,0
49.33333333,40.05949656,700.6331047,67.75477659,0.055373035,1
66.57142857,71.8,1255,56.92640693,0.998814911,1
50.02380952,79.53333333,165.8,60.17316017,0.778502737,0
40.35714286,52.00666667,643.7,84.60887857,0.945188312,1
48.38095238,55.10666667,4024,90.93849736,0.999402499,0
64.45238095,48.76666667,624.3,99.27849928,0.962837838,0
48.42857143,31.11579386,719.4092786,66.69236026,0.962656736,0
24.88095238,49.39202881,287.4447855,72.03065216,0.947841108,1
50.45238095,66.64,644.8,61.67027417,0.774293544,0
47.47619048,47.01333333,234.3,81.24098124,0.720707328,1
25.78571429,33.15333333,1000,71.53679654,0.641269106,0
54.38095238,58.58666667,4083,58.71212121,0.990424287,1
52.16666667,58.14666667,529.2,91.91919192,0.881876122,1
45.16666667,58.79561869,393.9281977,81.75302701,1,1
55.07142857,65.91333333,519.9,59.7041847,0.996133207,0
31.35714286,35.69559479,544.7735657,72.41228952,0.934382737,1
72.95238095,50.32,457.3,80.82611833,0.795027261,0
41.97619048,35.44428762,744.6458773,67.5757667,0.59948957,1
52.19047619,69.86666667,205.9,92.81876802,0.929324762,1
34.64285714,40.68798828,98.43637578,61.21199143,0.899046004,1
64.52380952,48.45333333,1733,57.17893218,0.973305657,0
28.45238095,43.8759613,434.1327575,66.064773,0.926919711,0
20.21428571,22.5542806,206.2224197,65.44900004,0.942223921,0
41.9047619,37.15070343,1145.252048,81.72675186,0.983147085,1
69.97619048,57.00666667,2022,59.01875902,0.997826365,1
37.28571429,53.05333333,387.5,76.37085137,0.447839035,1
43.42857143,46.30666667,438.1,85.80173976,1,0
50.64285714,52.45774841,1440.71069,67.89827854,0.993856728,0
63.83333333,43.21333333,231,92.39285562,1,0
18.26190476,39.19193268,28.33905256,63.31534036,0.358686417,0
47.23809524,22.68254344,1022.891716,81.68051541,1,0
70,52.57333333,1178,81.83621934,0.856759176,1
60.57142857,60.06666667,1485,94.26406926,0.919824896,1
29.28571429,48.93421427,406.2935718,68.46658001,0.574158132,1
75.38095238,60.06666667,979,84.33405896,0.877884699,1
48.66666667,38.56354777,2068.04392,81.74864502,0.992037117,1
50.69047619,48.95099894,1566.086802,71.43578736,1,0
52.42857143,57.44,758.5,62.17532468,0.99590421,0
54.71428571,69.6,212.4,90.11544012,0.906142317,0
39.14285714,56.81333333,81.78,74.8015873,0.744209555,0
47.23809524,35.56655375,390.2353812,81.50403433,0.968610406,1
61.11904762,34.94,3265,55.73593074,1,0
14.47619048,29.57138825,71.22039397,83.1793835,0.484219044,0
10.61904762,25.92403921,125.6172851,83.36839847,0.53242743,0
69.5,48.36666667,2200,86.27344877,0.911002319,0
58.80952381,75.13333333,376.4,91.1976912,0.995446425,0
57.26190476,32.63333333,465.4,64.43001443,0.99481538,1
32.35714286,57.80666667,115.9,74.02597403,0.592796398,0
29.35714286,69.4,87.33,75.48701299,0.571392378,1
53.57142857,50.36,2863,91.24089424,1,0
40.69047619,66.86666667,293.8,77.48917749,0.808207399,1
33.28571429,75.66666667,138,77.24618942,0.863130395,1
72.61904762,49.8,323.5,82.7020202,0.976323028,0
16.88095238,43.30579122,174.7726514,99.50671269,0.687795341,1
39.21428571,59.11731466,929.5351338,79.88779175,0.838087618,1
36.04761905,64.58,286,79.54971277,0.782288183,1
9.928571429,5.079762459,209.3912539,80.79141658,0.907223796,0
15.11904762,40.48694102,92.60387708,97.21356276,0.653007925,1
39.19047619,42.22661845,1444.878239,79.76116156,0.863570988,1
47.88095238,58.48,482.7,78.91414141,0.702278727,0
46.61904762,86.8,288.5,51.2987013,0.934982258,0
61.30952381,51.65333333,663.9,57.34126984,0.949161585,0
64.02380952,60.03333333,1393,59.66810967,0.998570676,0
60.95238095,86,497,91.95526696,0.639565073,1
21.0952381,52.76666667,97.95,77.33971422,0.785273344,1
36.33333333,65.3,328.5,52.65151515,0.868062873,1
45.78571429,65.07333333,306,50.77561328,0.508780761,0
68.35714286,59.07333333,89.14,90.81890332,0.930497364,0
18.33333333,48.35640971,152.4696693,81.28567704,0.426106513,1
40.14285714,54.92666667,300.7,52.7958153,0.969236359,1
46.30952381,46.47296651,2006.026164,81.73458856,0.884104192,1
59.78571429,59.05333333,725.1,94.64285714,0.452152784,1
60.35714286,50.85333333,1589,61.3997114,0.972290615,0
50.38095238,60.94666667,3399,89.41197691,0.803394788,0
17.83333333,25.92403921,398.1484687,82.60343054,0.775552452,0
76.66666667,38.14,391.9,80.32106782,0.979517082,0
36.04761905,64.58,286,53.04834055,0.829155174,1
48.02380952,82.66666667,263.7,76.22655123,0.623370921,1
77.33333333,48,495.8,82.02506267,0.923025547,1
49.0952381,40.09333333,122.1,98.3044733,0.850847885,0
44.61904762,31.20895386,645.299918,67.80495204,0.995605528,0
36.11904762,63.03333333,257.7,53.57142857,0.962354073,1
47.69047619,37.02455393,1545.173373,71.52139102,1,0
52.85714286,66.49333333,146.7,63.2034632,0.973466236,0
63.76190476,68.2,373.1,59.81240981,0.991353383,0
40.71428571,66.44,299.7,76.64141414,0.736106197,1
27.78571429,38.56540171,180.5140681,54.63156652,0.008211398,1
62.21428571,49.16,303.6,98.13415187,1,0
58.28571429,63.66666667,194,95.65320819,0.952751434,1
21,42.89333333,169.4,74.00793651,0.37867257,1
37.02380952,61.89333333,201.7,75.52308802,0.538900718,1
57.95238095,50.11333333,408.3,59.66810967,0.950781447,0
64.02380952,60.94666667,1320,58.53174603,0.993464988,1
69.5952381,57.5,230.8,92.46361928,0.966037341,0
21.66666667,25.38030752,282.403183,65.6478044,0.654036462,0
16.38095238,42.76334635,77.53137857,82.38025918,0.860049605,0
66.64285714,57.14666667,1050,90.80236206,0.933124128,0
66.64285714,51.33333333,343.8,90.96320346,0.888181607,0
45.88095238,52.33333333,576.2,52.75974026,0.999880588,1
58.85714286,68.6,272.4,59.97474747,0.968582723,0
53.45238095,69.93333333,595.9,92.24973842,0.986182286,0
57.69047619,37.73333333,413.7,100,0.858826763,0
48.92857143,97.53333333,226,92.03688762,0.333972209,1
67.35714286,67.93333333,82.86,59.55988456,0.956493233,0
57.16666667,51.32666667,813.5,93.75901876,0.833473752,1
43.35714286,70.06666667,247.5,75.84776335,0.972240797,0
56.61904762,55.86666667,529.2,58.92857143,0.98692945,0
35.45238095,47.13565572,428.8328962,68.13280204,0.998287182,0
45.42857143,51.08666667,352.5,52.34487734,0.917120063,1
55.71428571,54.63333333,975.3,90.98124098,0.848009464,0
64.5952381,47.58666667,527.8,95.85137085,0.984635143,0
33.5,43.25020345,218.6871483,67.04304888,0.904851556,1
57.33333333,54.72666667,803.7,92.64216945,0.916030898,1
38.57142857,48.40896606,275.4791518,66.14937118,0.958276093,1
72.04761905,71.06666667,573.7,86.99494949,0.970842945,1
47.69047619,74.46666667,186.1,76.83982684,0.789798553,1
69.0952381,51.31333333,1369,84.61332547,0.986721326,1
50.07142857,68.4,832.3,59.86652237,0.961170957,1
55.0952381,41.52,103.3,96.6991342,0.797532607,0
48.88095238,53.02697245,1225.985149,81.75359601,1,0
28.80952381,54.16,313.4,74.56709957,0.300826006,0
51.28571429,52.42,287,97.34848485,0.869863647,0
67.97619048,47.64,203,83.35137085,0.932070751,0
61.57142857,58.81333333,252.2,59.88455988,0.966591208,0
